Frame,radarX,radarY,R1X,R1Y,R2X,R2Y,R3X,R3Y,R4X,R4Y,R5X,R5Y,GT1X,GT2X,GT3X,GT4X,GT5X,GT1Y,GT2Y,GT3Y,GT4Y,GT5Y
109,-105.16,1266.64,285.145,3290.9,144.556,4301.91,47.5975,5193.63,-434.379,6348.37,-1230.86,7183.35,2.02426,3.03527,3.92699,5.08173,5.91671,0.4,0.4,0.4,0,-0.4
110,-105.786,1276.14,285.176,3290.72,144.526,4301.77,47.347,5193.46,-434.497,6348.23,-1231.44,7183.24,2.01458,3.02563,3.91732,5.07209,5.9071,0.4,0.4,0.4,0,-0.4
111,-106.445,1285.96,285.149,3291.07,144.608,4301.74,47.2627,5193.33,-434.486,6348.25,-1231.17,7182.71,2.00511,3.01578,3.90737,5.06229,5.89675,0.4,0.4,0.4,0,-0.4
112,-106.898,1295.9,285.151,3290.92,144.553,4302.16,45.8805,5191.83,-434.411,6348.23,-1231.17,7183.05,1.99502,3.00626,3.89593,5.05233,5.88715,0.4,0.4,0.4,0,-0.4
113,-107.508,1305.56,284.939,3291.29,144.538,4302.19,45.6599,5191.71,-434.487,6348.51,-1230.81,7183.14,1.98573,2.99663,3.88615,5.04295,5.87758,0.4,0.4,0.4,0,-0.4
114,-107.904,1316.23,285.219,3291.33,144.622,4302.12,46.8041,5192.41,-434.389,6348.22,-1230.85,7182.52,1.9751,2.98589,3.87618,5.03199,5.86629,0.4,0.4,0.4,0,-0.4
115,-108.669,1326.18,285.011,3290.42,144.545,4302.14,46.5377,5192.37,-434.489,6348.28,-1231.31,7182.99,1.96424,2.97596,3.86619,5.0221,5.85681,0.4,0.4,0.4,0,-0.4
116,-109.392,1336.71,285.067,3291.08,144.473,4302.29,46.7923,5192.64,-434.423,6348.5,-1230.91,7183.53,1.95437,2.96558,3.85593,5.01179,5.84682,0.4,0.4,0.4,0,-0.4
117,-109.378,1346.25,285.222,3291.12,144.447,4302.2,45.9554,5191.89,-434.349,6348.27,-1230.72,7183.05,1.94487,2.95595,3.84564,5.00202,5.8368,0.4,0.4,0.4,0,-0.4
118,-111.104,1356.2,284.922,3290.94,144.459,4301.99,46.3227,5192.32,-434.678,6348.27,-1231.37,7182.59,1.93474,2.94579,3.83612,4.99207,5.82639,0.4,0.4,0.4,0,-0.4
119,-111.398,1366.33,285.147,3290.79,144.433,4302.12,46.7103,5192.46,-434.486,6348.2,-1231.27,7183.19,1.92446,2.93579,3.82613,4.98187,5.81686,0.4,0.4,0.4,0,-0.4
120,-112.083,1376.15,285.207,3290.91,144.449,4302.24,46.9291,5192.62,-434.337,6348.47,-1230.77,7183.31,1.91476,2.92609,3.81647,4.97232,5.80716,0.4,0.4,0.4,0,-0.4
121,-112.634,1386.28,285.046,3291.09,144.602,4302.1,45.5794,5191.74,-434.53,6348.27,-1231.38,7182.8,1.90481,2.91582,3.80546,4.96199,5.79652,0.4,0.4,0.4,0,-0.4
122,-113.131,1397.01,285.277,3291.02,144.529,4302.12,45.992,5191.98,-434.419,6348.07,-1231.23,7182.66,1.89401,2.90511,3.79497,4.95106,5.78565,0.4,0.4,0.4,0,-0.4
123,-113.932,1406.47,285.169,3291.08,144.105,4302.2,46.9197,5192.73,-434.352,6348.64,-1230.46,7183.3,1.88461,2.89573,3.78626,4.94217,5.77683,0.4,0.4,0.4,0,-0.4
124,-114.584,1416.46,285.049,3291.09,143.762,4301.95,45.7571,5191.64,-434.446,6348.28,-1231.05,7182.97,1.87463,2.88549,3.77518,4.93182,5.76651,0.4,0.4,0.4,0,-0.4
125,-115.37,1426.43,285.033,3290.98,144.531,4302.02,45.5738,5191.76,-434.594,6348.1,-1231.35,7182.46,1.86455,2.87559,3.76533,4.92167,5.75603,0.4,0.4,0.4,0,-0.4
126,-115.271,1433.39,285.198,3290.99,144.415,4302.17,45.9341,5191.95,-434.4,6348.4,-1230.87,7183.26,1.8576,2.86878,3.75856,4.91501,5.74987,0.4,0.4,0.4,0,-0.4
127,-115.433,1442.4,285.165,3290.9,144.405,4302.24,46.9021,5192.55,-434.387,6348.35,-1231.07,7183.51,1.8485,2.85984,3.75015,4.90595,5.74111,0.4,0.4,0.4,0,-0.4
128,-117.59,1456.46,284.844,3290.45,144.547,4301.8,46.415,5192.43,-434.619,6348.37,-1231.22,7182.9,1.83399,2.84534,3.73597,4.89191,5.72644,0.4,0.4,0.4,0,-0.4
129,-118.049,1466.77,285.267,3291.08,144.52,4301.74,46.7379,5192.32,-434.407,6348.17,-1230.89,7182.56,1.82431,2.83497,3.72555,4.8814,5.71579,0.4,0.4,0.4,0,-0.4
130,-116.759,1473.12,285.127,3290.83,144.614,4301.84,46.8007,5192.22,-434.461,6348.35,-1231,7183.09,1.81771,2.82872,3.7191,4.87523,5.70997,0.4,0.4,0.4,0,-0.4
131,-117.319,1483.02,284.999,3291.08,144.657,4301.9,46.5266,5192.51,-434.487,6348.43,-1231.1,7183.21,1.80806,2.81888,3.70949,4.86541,5.70019,0.4,0.4,0.4,0,-0.4
132,-117.43,1492.85,285.288,3291.26,144.652,4301.77,46.8955,5192.37,-434.35,6348.1,-1231.47,7183.15,1.79841,2.80892,3.69952,4.85525,5.6903,0.4,0.4,0.4,0,-0.4
133,-120.747,1507.19,285.073,3291.09,144.581,4301.81,46.5941,5192.46,-434.497,6348.4,-1231.11,7183,1.7839,2.79462,3.68527,4.84121,5.67581,0.4,0.4,0.4,0,-0.4
134,-120.844,1517.78,285.089,3291.05,143.951,4301.7,45.8382,5191.77,-434.386,6348.43,-1230.66,7183.16,1.77327,2.78392,3.67399,4.83065,5.66538,0.4,0.4,0.4,0,-0.4
135,-121.489,1527.37,285.078,3291.04,144.521,4301.8,45.8393,5191.85,-434.487,6348.31,-1231.21,7183.22,1.76367,2.77443,3.66448,4.82094,5.65585,0.4,0.4,0.4,0,-0.4
136,-122.265,1538.09,285.116,3290.81,144.551,4301.69,45.4927,5191.63,-434.594,6348.23,-1231.19,7182.57,1.75272,2.7636,3.65354,4.81014,5.64448,0.4,0.4,0.4,0,-0.4
137,-121.849,1547.38,285.228,3290.84,144.577,4301.84,46.825,5192.46,-434.391,6348.19,-1231.16,7183.29,1.74346,2.75446,3.64508,4.80081,5.63591,0.4,0.4,0.4,0,-0.4
138,-122.891,1557.17,285.036,3291.04,144.581,4301.91,45.8548,5192.2,-434.448,6348.55,-1230.79,7183.22,1.73387,2.74474,3.63503,4.79138,5.62605,0.4,0.4,0.4,0,-0.4
139,-124.087,1567.29,285.225,3291.07,144.562,4302.08,45.8062,5191.57,-434.44,6348.16,-1231.24,7182.71,1.72378,2.73479,3.62428,4.78087,5.61542,0.4,0.4,0.4,0,-0.4
140,-124.615,1576.93,285.171,3290.97,144.576,4302.14,45.737,5191.91,-434.49,6348.21,-1231.1,7182.61,1.71404,2.72521,3.61498,4.77128,5.60568,0.4,0.4,0.4,0,-0.4
141,-124.387,1586.44,285.072,3290.98,144.516,4302.28,47.0252,5193.44,-434.4,6348.6,-1230.97,7183.51,1.70454,2.71584,3.607,4.76216,5.59707,0.4,0.4,0.4,0,-0.4
142,-128.389,1597.16,285.192,3291.04,144.527,4302.19,47.4439,5193.46,-434.392,6348.2,-1231.27,7183.24,1.69388,2.70503,3.5963,4.75104,5.58608,0.4,0.4,0.4,0,-0.4
143,-126.655,1606.26,285.009,3291.14,142.875,4301.84,47.1661,5193.98,-434.617,6348.2,-1231.26,7182.42,1.68488,2.69558,3.58772,4.74194,5.57616,0.4,0.4,0.4,0,-0.4
144,-127.752,1615.96,285.192,3291.12,144.465,4302.19,47.6266,5193.59,-434.349,6348.32,-1230.91,7183.31,1.67516,2.68623,3.57763,4.73236,5.56735,0.4,0.4,0.4,0,-0.4
145,-128.614,1625.61,285.032,3291.12,143.652,4302.04,47.4027,5193.57,-434.4,6348.46,-1231.02,7183.59,1.66551,2.67643,3.56796,4.72285,5.55798,0.4,0.4,0.4,0,-0.4
146,-129.671,1635.78,285.053,3290.88,144.539,4302.08,47.1103,5193.38,-434.575,6348.29,-1231.26,7182.64,1.6551,2.6663,3.5576,4.71251,5.54686,0.4,0.4,0.4,0,-0.4
147,-128.725,1641.6,285.272,3291.05,144.515,4302.1,47.466,5193.38,-434.366,6348.14,-1231.16,7182.79,1.64945,2.6605,3.55178,4.70654,5.54119,0.4,0.4,0.4,0,-0.4
148,-130.605,1655.77,284.982,3291.14,143.325,4302.01,45.9436,5192.13,-434.5,6348.48,-1230.89,7183.04,1.63537,2.64624,3.53636,4.69271,5.52727,0.4,0.4,0.4,0,-0.4
149,-130.927,1665.61,285.18,3290.89,144.557,4302.19,46.7597,5192.48,-434.412,6348.24,-1231.06,7183.05,1.62528,2.63658,3.52687,4.68263,5.51744,0.4,0.4,0.4,0,-0.4
150,-131.852,1675.92,285.235,3291.09,144.585,4302.08,46.6943,5192.31,-434.435,6348.16,-1231.31,7182.84,1.61517,2.62616,3.51639,4.67224,5.50692,0.4,0.4,0.4,0,-0.4
151,-133.277,1686.05,285.047,3291.03,144.522,4302.18,45.6856,5191.97,-434.526,6348.42,-1230.95,7183.02,1.60498,2.61613,3.50592,4.66237,5.49697,0.4,0.4,0.4,0,-0.4
152,-133.894,1695.81,285.111,3291.07,143.65,4302.06,46.0125,5192,-434.362,6348.39,-1231.14,7183.7,1.59526,2.60625,3.49619,4.65258,5.48789,0.4,0.4,0.4,0,-0.4
153,-134.885,1705.78,285.088,3290.9,144.498,4302.12,45.6659,5191.9,-434.505,6348.39,-1231.02,7182.84,1.58512,2.59634,3.48612,4.64261,5.47706,0.4,0.4,0.4,0,-0.4
154,-135.347,1715.79,285.21,3290.83,144.496,4302.05,46.8859,5192.48,-434.49,6348.15,-1231.18,7182.68,1.57504,2.58626,3.47669,4.63236,5.46689,0.4,0.4,0.4,0,-0.4
155,-135.695,1725.41,285.129,3290.91,144.482,4302.16,46.1078,5191.9,-434.43,6348.26,-1231.01,7183.11,1.5655,2.57675,3.46649,4.62285,5.4577,0.4,0.4,0.4,0,-0.4
156,-136.641,1735.61,285.067,3291.16,144.578,4302.21,44.5098,5190.96,-434.429,6348.5,-1230.89,7183.2,1.55555,2.5666,3.45535,4.61289,5.44759,0.4,0.4,0.4,0,-0.4
157,-137.375,1745.53,285.285,3291.04,144.57,4302.12,45.9147,5191.76,-434.402,6348.17,-1231.38,7182.96,1.54551,2.55659,3.44623,4.60264,5.43743,0.4,0.4,0.4,0,-0.4
158,-138.865,1755.38,284.988,3291.02,144.513,4302.12,46.3909,5192.41,-434.604,6348.34,-1231.35,7182.89,1.53564,2.54674,3.43703,4.59296,5.42751,0.4,0.4,0.4,0,-0.4
159,-138.605,1761.75,285.153,3291,144.515,4302.25,46.8045,5192.54,-434.37,6348.44,-1231.13,7183.64,1.52925,2.5405,3.43079,4.58669,5.42189,0.4,0.4,0.4,0,-0.4
160,-140.12,1775.02,285.239,3291.06,144.541,4302.16,45.9688,5191.86,-434.366,6348.23,-1230.89,7182.92,1.51604,2.52714,3.41684,4.57321,5.4079,0.4,0.4,0.4,0,-0.4
161,-140.961,1784.93,284.941,3290.96,144.509,4302,45.6355,5191.92,-434.673,6348.19,-1231.25,7182.36,1.50603,2.51707,3.40699,4.56326,5.39743,0.4,0.4,0.4,0,-0.4
162,-140.995,1794.96,285.277,3290.78,143.916,4302.03,45.9662,5191.86,-434.363,6348.28,-1231.25,7183.62,1.49582,2.50707,3.3969,4.55332,5.38866,0.4,0.4,0.4,0,-0.4
163,-141.22,1802.13,285.07,3291.16,144.684,4302.01,47.5104,5193.76,-434.377,6348.64,-1230.74,7183.51,1.48903,2.49988,3.39163,4.54651,5.38138,0.4,0.4,0.4,0,-0.4
164,-141.674,1812.17,285.048,3290.94,142.901,4301.55,47.6293,5194.03,-434.569,6348.21,-1231.3,7182.65,1.47877,2.48938,3.38186,4.53604,5.37048,0.4,0.4,0.4,0,-0.4
165,-142.352,1822.13,285.27,3290.94,143.525,4301.56,47.8632,5194.28,-434.429,6348.14,-1231.41,7183.04,1.46881,2.47943,3.37215,4.52601,5.36091,0.4,0.4,0.4,0,-0.4
166,-144.466,1835.46,285.154,3291.06,144.599,4301.89,46.4244,5192.43,-434.377,6348.53,-1230.75,7183.27,1.4556,2.46643,3.35697,4.51307,5.34781,0.4,0.4,0.4,0,-0.4
167,-144.753,1845.19,285.152,3290.94,144.579,4301.8,46.7293,5192.43,-434.423,6348.2,-1231.34,7183.23,1.44575,2.45661,3.34724,4.50301,5.33804,0.4,0.4,0.4,0,-0.4
168,-145.83,1855.23,285.078,3290.91,144.566,4301.75,45.557,5191.88,-434.592,6348.25,-1231.68,7182.95,1.43568,2.44652,3.33665,4.49302,5.32772,0.4,0.4,0.4,0,-0.4
169,-146.46,1864.91,285.14,3291.13,144.517,4301.85,46.783,5192.53,-434.425,6348.42,-1231.05,7183.33,1.42622,2.43694,3.32762,4.48351,5.31842,0.4,0.4,0.4,0,-0.4
170,-146.76,1874.81,285.12,3290.9,144.563,4301.88,47.0043,5192.65,-434.394,6348.37,-1230.95,7183.26,1.41609,2.42707,3.31784,4.47356,5.30845,0.4,0.4,0.4,0,-0.4
171,-147.647,1885.1,284.992,3291.1,144.619,4301.76,46.4717,5192.37,-434.576,6348.27,-1231.43,7182.84,1.406,2.41666,3.30727,4.46317,5.29774,0.4,0.4,0.4,0,-0.4
172,-148.068,1894.8,285.34,3291.01,144.6,4301.69,46.2053,5191.85,-434.367,6348.07,-1231.19,7182.71,1.39621,2.40689,3.29705,4.45327,5.28791,0.4,0.4,0.4,0,-0.4
173,-149.025,1904.63,285.03,3291.09,144.616,4301.87,46.1854,5192.15,-434.436,6348.45,-1230.95,7183.22,1.38646,2.39724,3.28752,4.44382,5.27859,0.4,0.4,0.4,0,-0.4
174,-149.784,1914.76,285.013,3291.04,144.598,4301.9,46.8392,5192.73,-434.467,6348.48,-1231.06,7183.32,1.37628,2.38714,3.27797,4.43372,5.26856,0.4,0.4,0.4,0,-0.4
175,-150.308,1924.35,285.275,3290.98,144.612,4301.73,45.872,5191.87,-434.416,6348.16,-1231.22,7182.9,1.36663,2.37738,3.26752,4.42381,5.25855,0.4,0.4,0.4,0,-0.4
176,-151.272,1934.64,285.061,3290.93,144.548,4301.78,45.8473,5191.86,-434.553,6348.33,-1231.25,7183,1.35629,2.36714,3.25722,4.41369,5.24836,0.4,0.4,0.4,0,-0.4
177,-151.631,1944.47,285.19,3291.06,144.572,4301.9,46.0285,5191.97,-434.352,6348.29,-1230.81,7183.13,1.34659,2.35743,3.2475,4.40382,5.23866,0.4,0.4,0.4,0,-0.4
178,-151.923,1954.5,285.18,3290.97,144.584,4301.81,47.4828,5193.55,-434.437,6348.33,-1231.06,7183.14,1.33647,2.34731,3.23905,4.39383,5.22864,0.4,0.4,0.4,0,-0.4
179,-151.593,1960.41,285.035,3290.88,144.534,4301.69,47.106,5193.33,-434.622,6348.24,-1231.32,7182.6,1.33047,2.34128,3.23292,4.38783,5.22219,0.4,0.4,0.4,0,-0.4
180,-151.738,1969.69,285.126,3291,144.617,4301.85,46.3702,5192.4,-434.401,6348.29,-1231.13,7183.28,1.32131,2.33216,3.22271,4.3786,5.21359,0.4,0.4,0.4,0,-0.4
181,-152.961,1979.67,285.091,3290.9,143.365,4301.72,45.8054,5191.96,-434.411,6348.63,-1230.77,7183.33,1.31123,2.32205,3.21229,4.36896,5.20366,0.4,0.4,0.4,0,-0.4
182,-153.053,1989.08,285.238,3291.09,144.633,4301.72,46.6006,5192.17,-434.426,6348.07,-1231.33,7182.74,1.30201,2.31264,3.20309,4.35899,5.19366,0.4,0.4,0.4,0,-0.4
183,-154.317,1999.56,285.195,3290.83,144.529,4301.77,46.6594,5192.39,-434.486,6348.17,-1231.44,7183.03,1.29127,2.30221,3.19283,4.34861,5.18347,0.4,0.4,0.4,0,-0.4
184,-155.365,2009.87,285.042,3291.1,144.606,4301.93,46.7406,5192.65,-434.439,6348.55,-1230.77,7183.27,1.28123,2.29206,3.18278,4.33868,5.1734,0.4,0.4,0.4,0,-0.4
185,-155.27,2019.68,285.217,3290.99,143.604,4301.64,46.7529,5192.45,-434.412,6348.24,-1231.13,7183.09,1.27131,2.28196,3.17277,4.32856,5.16341,0.4,0.4,0.4,0,-0.4
186,-156.958,2030.59,284.984,3290.95,144.509,4301.73,46.3813,5192.37,-434.655,6348.32,-1231.22,7182.65,1.26036,2.27114,3.16178,4.31773,5.15206,0.4,0.4,0.4,0,-0.4
187,-163.077,2042.92,285.152,3291,144.402,4302.15,46.4285,5192.35,-434.414,6348.23,-1231.01,7183.13,1.24808,2.25923,3.14943,4.30531,5.14021,0.4,0.4,0.4,0,-0.4
188,-163.509,2052.82,285.151,3291.18,144.544,4302.25,45.9311,5192,-434.335,6348.4,-1231.12,7183.42,1.23836,2.24943,3.13918,4.29558,5.1306,0.4,0.4,0.4,0,-0.4
189,-163.794,2062.6,285.044,3291.11,144.555,4302.12,46.5886,5192.45,-434.512,6348.36,-1231.15,7182.84,1.22851,2.23952,3.12985,4.28576,5.12024,0.4,0.4,0.4,0,-0.4
190,-165.125,2072.49,285.222,3290.81,143.736,4301.82,45.7869,5191.66,-434.484,6348.05,-1231.34,7182.78,1.21832,2.22933,3.11917,4.27556,5.11029,0.4,0.4,0.4,0,-0.4
191,-165.253,2082.4,284.987,3291.07,144.571,4302.21,47.6869,5194.51,-434.487,6348.56,-1231.2,7183.27,1.20867,2.21981,3.11211,4.26616,5.10087,0.4,0.4,0.4,0,-0.4
192,-165.922,2092.44,285.208,3291.11,144.6,4302.22,47.4094,5193.48,-434.337,6348.33,-1230.85,7183,1.19867,2.20978,3.10104,4.25589,5.09056,0.4,0.4,0.4,0,-0.4
193,-166.634,2102.53,285.244,3290.85,144.527,4302.05,47.3415,5193.28,-434.459,6348.08,-1231.27,7182.66,1.18832,2.19952,3.09075,4.24555,5.08013,0.4,0.4,0.4,0,-0.4
194,-167.396,2112.71,284.998,3291.09,143.602,4301.92,47.6989,5194.43,-434.569,6348.37,-1231.22,7183.14,1.17838,2.18921,3.08172,4.23566,5.07043,0.4,0.4,0.4,0,-0.4
195,-167.729,2122.54,285.282,3291.03,144.498,4302.26,47.4386,5193.27,-434.289,6348.31,-1230.78,7183.33,1.16849,2.17972,3.07073,4.22577,5.06079,0.4,0.4,0.4,0,-0.4
196,-168.39,2132.27,284.958,3291.02,144.579,4301.78,45.6121,5191.92,-434.564,6348.43,-1231.1,7182.85,1.15875,2.16951,3.05965,4.21616,5.05058,0.4,0.4,0.4,0,-0.4
197,-169.361,2142.53,285.041,3290.93,144.439,4301.71,45.8337,5191.93,-434.603,6348.15,-1231.52,7182.9,1.1484,2.15918,3.0494,4.20562,5.04037,0.4,0.4,0.4,0,-0.4
198,-170.124,2153.03,285.174,3291.13,144.535,4301.86,45.8582,5191.96,-434.369,6348.28,-1231.08,7183.29,1.1381,2.14883,3.03893,4.19525,5.03026,0.4,0.4,0.4,0,-0.4
199,-170.603,2163.35,285.123,3290.94,144.595,4301.92,45.7157,5191.89,-434.395,6348.59,-1230.75,7183.17,1.12759,2.13857,3.02854,4.18524,5.01982,0.4,0.4,0.4,0,-0.4
200,-171.668,2173.62,285.274,3290.95,144.58,4301.7,45.9142,5191.83,-434.429,6348.04,-1231.3,7182.82,1.11733,2.12808,3.01821,4.17442,5.0092,0.4,0.4,0.4,0,-0.4
201,-172.147,2184.07,285.018,3291,144.585,4301.73,47.08,5193.23,-434.567,6348.31,-1230.83,7182.43,1.10693,2.11766,3.00916,4.16424,4.99836,0.4,0.4,0.4,0,-0.4
202,-172.742,2194.23,285.196,3290.94,143.7,4301.7,46.8118,5192.35,-434.347,6348.5,-1230.62,7183.14,1.09671,2.10747,2.99812,4.15427,4.98891,0.4,0.4,0.4,0,-0.4
203,-173.798,2203.89,285.23,3290.93,143.943,4301.6,46.765,5192.43,-434.392,6348.19,-1231.27,7183.29,1.08704,2.09771,2.98854,4.1443,4.9794,0.4,0.4,0.4,0,-0.4
204,-174.662,2213.87,284.974,3291.04,144.508,4301.71,46.4085,5192.34,-434.631,6348.28,-1231.33,7182.69,1.07717,2.08784,2.97847,4.13441,4.96882,0.4,0.4,0.4,0,-0.4
205,-175.705,2224.39,285.33,3290.92,143.274,4301.96,46.9082,5192.41,-434.333,6348.17,-1230.74,7182.96,1.06653,2.07757,2.96802,4.12378,4.95857,0.4,0.4,0.4,0,-0.4
206,-176.428,2234.08,284.988,3291.14,144.497,4302.25,45.8738,5192,-434.466,6348.55,-1231.1,7183.46,1.05706,2.06817,2.95792,4.11447,4.94938,0.4,0.4,0.4,0,-0.4
207,-177.248,2244.05,285.007,3290.82,144.411,4302.07,46.5018,5192.4,-434.598,6348.29,-1231.16,7182.87,1.04677,2.05802,2.94835,4.10424,4.93882,0.4,0.4,0.4,0,-0.4
208,-177.926,2254.61,285.279,3290.95,144.471,4302.07,45.8996,5191.85,-434.423,6348.08,-1231.29,7182.9,1.03634,2.04746,2.93724,4.09347,4.92829,0.4,0.4,0.4,0,-0.4
209,-178.606,2264.52,285.041,3291.09,144.586,4301.9,45.6919,5191.97,-434.44,6348.56,-1231.1,7183.45,1.02657,2.03738,2.92745,4.08404,4.91893,0.4,0.4,0.4,0,-0.4
210,-179.479,2274.05,285.199,3291.02,144.593,4301.8,45.9058,5191.63,-434.386,6348.14,-1231.1,7183.01,1.01697,2.02775,2.91758,4.07409,4.90896,0.4,0.4,0.4,0,-0.4
211,-179.817,2284.42,285.123,3291.11,144.57,4301.73,45.8264,5191.91,-434.545,6348.22,-1230.99,7182.41,1.00669,2.01731,2.90749,4.0638,4.89799,0.4,0.4,0.4,0,-0.4
212,-180.629,2295.05,285.175,3290.93,143.063,4301.67,47.6874,5194.44,-434.464,6348.44,-1230.93,7183,0.99588,2.00662,2.89939,4.05339,4.88795,0.4,0.4,0.4,0,-0.4
213,-180.611,2303.77,285.193,3290.92,144.539,4302.23,47.4618,5193.46,-434.363,6348.25,-1231.13,7183.33,0.98715,1.99846,2.88969,4.04448,4.87956,0.4,0.4,0.4,0,-0.4
214,-180.635,2313.78,285.004,3291.06,144.513,4302.13,47.2636,5193.53,-434.54,6348.41,-1231.16,7183.01,0.97728,1.98835,2.87975,4.03463,4.86923,0.4,0.4,0.4,0,-0.4
215,-180.667,2324.3,285.239,3291.04,142.773,4301.93,47.5075,5193.39,-434.434,6348.09,-1231.27,7182.86,0.96674,1.97763,2.86909,4.02379,4.85856,0.4,0.4,0.4,0,-0.4
216,-181.608,2334.33,284.961,3291.02,144.438,4302.14,45.841,5192.01,-434.547,6348.31,-1231.16,7183.03,0.95669,1.96781,2.85768,4.01398,4.8487,0.4,0.4,0.4,0,-0.4
